timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1718096695298,134,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-18,text,true,,4736,153,18,18,http://192.168.196.143:3000/title_basics?title=X-Men&page=1,132,0,0
1718096693535,1976,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-11,text,true,,1165,176,18,18,http://192.168.196.143:3000/title_basics?title=Tammy%20and%20the%20Bachelor&page=1,1976,0,0
1718096694895,675,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-6,text,true,,7767,167,18,18,http://192.168.196.143:3000/title_basics?title=Rizzoli%20&%20Isles&page=1,673,0,0
1718096694911,660,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-3,text,true,,1373,170,18,18,http://192.168.196.143:3000/title_basics?title=Easter%20Under%20Wraps&page=1,660,0,0
1718096695385,198,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-12,text,true,,4566,153,18,18,http://192.168.196.143:3000/title_basics?title=Creed&page=1,197,0,44
1718096694792,891,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-1,text,true,,5894,175,18,18,http://192.168.196.143:3000/title_basics?title=The%20Dark%20Knight%20Rises&page=1,889,0,0
1718096694719,985,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-10,text,true,,4566,170,18,18,http://192.168.196.143:3000/title_basics?title=Meet%20the%20Robinsons&page=1,984,0,0
1718096694934,886,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-16,text,true,,6507,166,18,18,http://192.168.196.143:3000/title_basics?title=Mulholland%20Drive&page=1,884,0,0
1718096695977,327,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-6,text,true,,6445,160,18,18,http://192.168.196.143:3000/title_basics?title=Inside%20Out&page=1,325,0,46
1718096695582,801,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-14,text,true,,4861,166,18,18,http://192.168.196.143:3000/title_basics?title=Grumpy%20Old%20Men&page=1,800,0,0
1718096695208,1217,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-2,text,true,,5989,158,18,18,http://192.168.196.143:3000/title_basics?title=Scream%202&page=1,1215,0,0
1718096695977,519,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-3,text,true,,5764,169,18,18,http://192.168.196.143:3000/title_basics?title=Quantum%20of%20Solace&page=1,519,0,0
1718096695831,685,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-18,text,true,,6723,156,18,18,http://192.168.196.143:3000/title_basics?title=Snowfall&page=1,683,0,0
1718096695734,815,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-4,text,true,,5999,163,18,18,http://192.168.196.143:3000/title_basics?title=Vantage%20Point&page=1,814,0,0
1718096695271,1573,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-5,text,true,,5930,187,18,18,http://192.168.196.143:3000/title_basics?title=The%20Hunger%20Games:%20Catching%20Fire&page=1,1571,0,0
1718096695311,1678,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-9,text,true,,4326,172,18,18,http://192.168.196.143:3000/title_basics?title=Howl's%20Moving%20Castle&page=1,1677,0,0
1718096696787,185,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-14,text,true,,4852,156,18,18,http://192.168.196.143:3000/title_basics?title=Vacation&page=1,183,0,0
1718096695127,1947,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-15,text,true,,2373,175,18,18,http://192.168.196.143:3000/title_basics?title=Letters%20from%20Iwo%20Jima&page=1,1947,0,0
1718096695907,1207,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-11,text,true,,6277,164,18,18,http://192.168.196.143:3000/title_basics?title=Reservoir%20Dogs&page=1,1206,0,0
1718096695267,1968,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-7,text,true,,2795,164,18,18,http://192.168.196.143:3000/title_basics?title=King%20of%20Jazz&page=1,1968,0,0
1718096695339,1914,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-13,text,true,,2612,175,18,18,http://192.168.196.143:3000/title_basics?title=Rab%20Ne%20Bana%20Di%20Jodi&page=1,1914,0,0
1718096696944,332,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-4,text,true,,6060,160,18,18,http://192.168.196.143:3000/title_basics?title=Interstellar&page=1,331,0,0
1718096696120,1245,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-10,text,true,,6104,162,18,18,http://192.168.196.143:3000/title_basics?title=Future%20World&page=1,1244,0,0
1718096696690,749,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-6,text,true,,1179,179,18,18,http://192.168.196.143:3000/title_basics?title=When%20Your%20Tears%20Dry%20Out&page=1,749,0,0
1718096695392,2079,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-17,text,true,,1204,196,18,18,http://192.168.196.143:3000/title_basics?title=Sentenced%20to%20Boil!%20Oden's%20Deadly%20Hour!&page=1,2079,0,0
1718096696830,727,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-2,text,true,,1359,172,18,18,http://192.168.196.143:3000/title_basics?title=Unemployment:%20Part%202&page=1,727,0,0
1718096695458,2110,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-8,text,true,,1174,166,18,18,"http://192.168.196.143:3000/title_basics?title=Welcome,%20Friends&page=1",2110,0,0
1718096697413,162,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-14,text,true,,6490,184,18,18,http://192.168.196.143:3000/title_basics?title=Law%20&%20Order:%20Criminal%20Intent&page=1,160,0,0
1718096696102,1531,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-1,text,true,,6275,180,18,18,http://192.168.196.143:3000/title_basics?title=The%20Silence%20of%20the%20Lambs&page=1,1530,0,0
1718096696900,762,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-3,text,true,,1183,208,18,18,http://192.168.196.143:3000/title_basics?title=The%20Geezer%20Bus%20and%20a%20New%20Model%20for%20Education&page=1,762,0,0
1718096696223,1563,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-16,text,true,,5221,172,18,18,http://192.168.196.143:3000/title_basics?title=The%20Bourne%20Ultimatum&page=1,1562,0,0
1718096697491,347,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-15,text,true,,5635,161,18,18,http://192.168.196.143:3000/title_basics?title=Civilizations&page=1,345,0,0
1718096697664,263,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-13,text,true,,6295,165,18,18,http://192.168.196.143:3000/title_basics?title=Sleeping%20Beauty&page=1,262,0,0
1718096696912,1144,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-18,text,true,,4581,210,18,18,http://192.168.196.143:3000/title_basics?title=Star%20Wars:%20Episode%20V%20-%20The%20Empire%20Strikes%20Back&page=1,1143,0,0
1718096695967,2095,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-12,text,true,,2668,182,18,18,http://192.168.196.143:3000/title_basics?title=The%20Exorcism%20of%20Emily%20Rose&page=1,2095,0,0
1718096697886,211,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-17,text,true,,5215,153,18,18,http://192.168.196.143:3000/title_basics?title=Chaos&page=1,210,0,0
1718096697960,175,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-2,text,true,,4463,153,18,18,http://192.168.196.143:3000/title_basics?title=Girls&page=1,175,0,0
1718096697250,965,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-5,text,true,,5654,166,18,18,http://192.168.196.143:3000/title_basics?title=Wedding%20Crashers&page=1,964,0,0
1718096697644,708,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-7,text,true,,3451,159,18,18,http://192.168.196.143:3000/title_basics?title=United%2093&page=1,708,0,0
1718096697414,1025,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-9,text,true,,6553,168,18,18,http://192.168.196.143:3000/title_basics?title=Saving%20Mr.%20Banks&page=1,1023,0,0
1718096698163,283,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-16,text,true,,5964,161,18,18,http://192.168.196.143:3000/title_basics?title=Tooth%20Fairy&page=1,282,0,0
1718096697520,1045,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-11,text,true,,6958,170,18,18,http://192.168.196.143:3000/title_basics?title=The%20Heartbreak%20Kid&page=1,1042,0,0
1718096697775,833,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-10,text,true,,7383,162,18,18,http://192.168.196.143:3000/title_basics?title=The%20Platform&page=1,830,0,0
1718096698053,806,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-3,text,true,,4890,162,18,18,http://192.168.196.143:3000/title_basics?title=Bullet%20Train&page=1,804,0,0
1718096698042,940,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-1,text,true,,5241,175,18,18,http://192.168.196.143:3000/title_basics?title=2001:%20A%20Space%20Odyssey&page=1,939,0,0
1718096698331,795,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-13,text,true,,2568,167,18,18,http://192.168.196.143:3000/title_basics?title=Agni%20Natchathiram&page=1,795,0,0
1718096697976,1181,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-8,text,true,,2101,173,18,18,http://192.168.196.143:3000/title_basics?title=Inventing%20the%20Abbotts&page=1,1181,0,0
1718096698435,838,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-18,text,true,,6183,159,18,18,http://192.168.196.143:3000/title_basics?title=Red%20Dwarf&page=1,837,0,0
1718096698480,831,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-12,text,true,,1763,170,18,18,http://192.168.196.143:3000/title_basics?title=Please%20Remain%20Calm&page=1,831,0,0
1718096698502,907,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-17,text,true,,7674,152,18,18,http://192.168.196.143:3000/title_basics?title=Skam&page=1,905,0,0
1718096699265,373,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-3,text,true,,6032,159,18,18,http://192.168.196.143:3000/title_basics?title=Gone%20Girl&page=1,372,0,0
1718096697690,2019,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-4,text,true,,2345,170,18,18,http://192.168.196.143:3000/title_basics?title=The%20Crimson%20Rivers&page=1,2019,0,0
1718096697983,1783,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-14,text,true,,6370,158,18,18,http://192.168.196.143:3000/title_basics?title=12th%20Man&page=1,1781,0,0
1718096697820,2020,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-6,text,true,,1322,155,18,18,http://192.168.196.143:3000/title_basics?title=Anniyan&page=1,2020,0,0
1718096699563,407,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-8,text,true,,6982,169,18,18,http://192.168.196.143:3000/title_basics?title=A%20Christmas%20Story&page=1,406,0,0
1718096699700,318,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-18,text,true,,5621,152,18,18,http://192.168.196.143:3000/title_basics?title=Dune&page=1,317,0,0
1718096699426,752,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-1,text,true,,1663,210,18,18,http://192.168.196.143:3000/title_basics?title=The%20Naked%20Gun:%20From%20the%20Files%20of%20Police%20Squad!&page=1,752,0,0
1718096698256,2015,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-15,text,true,,1165,174,18,18,http://192.168.196.143:3000/title_basics?title=Johnny%20in%20the%20Clouds&page=1,2015,0,0
1718096699535,812,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-13,text,true,,5644,163,18,18,http://192.168.196.143:3000/title_basics?title=Boogie%20Nights&page=1,811,0,0
1718096700183,188,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-14,text,true,,5697,152,18,18,http://192.168.196.143:3000/title_basics?title=Coco&page=1,184,0,0
1718096698999,1442,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-10,text,true,,7931,162,18,18,http://192.168.196.143:3000/title_basics?title=The%20Congress&page=1,1438,0,0
1718096698859,1626,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-16,text,true,,6679,180,18,18,http://192.168.196.143:3000/title_basics?title=The%20Silence%20of%20the%20Lambs&page=1,1624,0,0
1718096698521,2095,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-2,text,true,,6142,160,18,18,http://192.168.196.143:3000/title_basics?title=Contratiempo&page=1,2093,0,0
1718096698605,2062,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-5,text,true,,1168,161,18,18,http://192.168.196.143:3000/title_basics?title=Ming%20Mauseu&page=1,2062,0,0
1718096699810,868,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-17,text,true,,7320,160,18,18,http://192.168.196.143:3000/title_basics?title=First%20Kill&page=1,865,0,0
1718096700035,768,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-3,text,true,,2846,173,18,18,http://192.168.196.143:3000/title_basics?title=The%20Next%20Three%20Days&page=1,768,0,0
1718096698739,2085,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-7,text,true,,1388,169,18,18,http://192.168.196.143:3000/title_basics?title=Three%20Colors:%20Red&page=1,2085,0,0
1718096698839,2020,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-9,text,true,,1971,165,18,18,http://192.168.196.143:3000/title_basics?title=Striking%20Vipers&page=1,2020,0,0
1718096700116,833,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-4,text,true,,4207,162,18,18,http://192.168.196.143:3000/title_basics?title=The%20Waterboy&page=1,830,0,0
1718096700252,727,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-6,text,true,,1381,194,18,18,http://192.168.196.143:3000/title_basics?title=You%20Will%20Meet%20a%20Tall%20Dark%20Stranger&page=1,727,0,0
1718096698979,2027,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-11,text,true,,1344,177,18,18,http://192.168.196.143:3000/title_basics?title=Tina%20Tailor%20Soldier%20Spy&page=1,2027,0,0
1718096700666,478,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-15,text,true,,6688,156,18,18,http://192.168.196.143:3000/title_basics?title=Sideways&page=1,476,0,0
1718096700948,410,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-16,text,true,,6730,162,18,18,http://192.168.196.143:3000/title_basics?title=Side%20Effects&page=1,408,0,0
1718096700739,769,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-13,text,true,,7649,214,18,18,http://192.168.196.143:3000/title_basics?title=Indiana%20Jones%20and%20the%20Kingdom%20of%20the%20Crystal%20Skull&page=1,766,0,0
1718096700369,1255,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-8,text,true,,7246,173,18,18,http://192.168.196.143:3000/title_basics?title=Conspiracy%20of%20Silence&page=1,1250,0,0
1718096701034,814,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-2,text,true,,2691,173,18,18,http://192.168.196.143:3000/title_basics?title=Seduced%20and%20Abandoned&page=1,814,0,0
1718096699709,2227,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-12,text,true,,6866,167,18,18,http://192.168.196.143:3000/title_basics?title=Please%20Stand%20By&page=1,2225,0,0
1718096700578,1399,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-1,text,true,,6509,186,18,18,http://192.168.196.143:3000/title_basics?title=Jumanji:%20Welcome%20to%20the%20Jungle&page=1,1399,0,0
1718096701200,850,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-3,text,true,,3993,163,18,18,http://192.168.196.143:3000/title_basics?title=Rush%20Hour%203&page=1,848,0,0
1718096701374,645,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-4,text,true,,4768,169,18,18,http://192.168.196.143:3000/title_basics?title=Top%20Gun:%20Maverick&page=1,644,0,0
1718096701072,987,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-17,text,true,,5416,168,18,18,http://192.168.196.143:3000/title_basics?title=The%20Green%20Hornet&page=1,985,0,0
1718096701468,918,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-11,text,true,,4916,164,18,18,http://192.168.196.143:3000/title_basics?title=Shutter%20Island&page=1,917,0,0
1718096701234,1212,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-7,text,true,,3588,173,18,18,http://192.168.196.143:3000/title_basics?title=Arachnids%20in%20the%20UK&page=1,1210,0,0
1718096700444,2057,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-18,text,true,,3152,178,18,18,http://192.168.196.143:3000/title_basics?title=300:%20Rise%20of%20an%20Empire&page=1,2057,0,0
1718096701359,1429,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-6,text,true,,4777,157,18,18,http://192.168.196.143:3000/title_basics?title=Alien%203&page=1,1429,0,0
1718096701562,1227,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-15,text,true,,6540,165,18,18,http://192.168.196.143:3000/title_basics?title=Touch%20of%20Evil&page=1,1226,0,0
1718096702019,803,TitleBasics by primary_title,200,OK,TitleBasics by primary_title 1-8,text,true,,3385,162,18,18,http://192.168.196.143:3000/title_basics?title=October%20Road&page=1,803,0,0
